date,longitude,latitude,rainfall_mm
2024-07-10,79.375,15.375,0.31
2024-07-10,79.625,15.375,0.48
2024-07-10,79.875,15.375,0.0
2024-07-10,80.125,15.375,0.0
2024-07-10,73.875,15.625,66.18
2024-07-10,74.125,15.625,96.62
2024-07-10,74.375,15.625,52.68
2024-07-10,74.625,15.625,33.33
2024-07-10,74.875,15.625,16.73
2024-07-10,75.125,15.625,13.78
2024-07-10,75.375,15.625,2.61
2024-07-10,75.625,15.625,24.13
2024-07-10,75.875,15.625,7.18
2024-07-10,76.125,15.625,2.3
2024-07-10,76.375,15.625,0.0
2024-07-10,76.625,15.625,0.0
2024-07-10,76.875,15.625,0.0
2024-07-10,77.125,15.625,0.0
2024-07-10,77.375,15.625,0.0
2024-07-10,77.625,15.625,2.37
2024-07-10,77.875,15.625,6.45
2024-07-10,78.125,15.625,7.02
2024-07-10,78.375,15.625,4.95
2024-07-10,78.625,15.625,2.81
2024-07-10,78.875,15.625,0.0
2024-07-10,79.125,15.625,0.0
2024-07-10,79.375,15.625,0.33
2024-07-10,79.625,15.625,2.21
2024-07-10,79.875,15.625,0.0
2024-07-10,80.125,15.625,0.0
2024-07-10,73.625,15.875,33.51
2024-07-10,73.875,15.875,67.09
2024-07-10,74.125,15.875,57.59
2024-07-10,74.375,15.875,29.42
2024-07-10,74.625,15.875,1.08
2024-07-10,74.875,15.875,47.19
2024-07-10,75.125,15.875,23.82
2024-07-10,75.375,15.875,8.99
2024-07-10,75.625,15.875,4.65
2024-07-10,75.875,15.875,2.2
2024-07-10,76.125,15.875,0.37
2024-07-10,76.375,15.875,0.0
2024-07-10,76.625,15.875,0.0
2024-07-10,76.875,15.875,0.0
2024-07-10,77.125,15.875,3.12
2024-07-10,77.375,15.875,12.46
2024-07-10,77.625,15.875,13.08
2024-07-10,77.875,15.875,9.64
2024-07-10,78.125,15.875,10.45
2024-07-10,78.375,15.875,2.99
2024-07-10,78.625,15.875,0.24
2024-07-10,78.875,15.875,0.0
2024-07-10,79.125,15.875,0.0
2024-07-10,79.375,15.875,0.0
2024-07-10,79.625,15.875,0.41
2024-07-10,79.875,15.875,0.0
2024-07-10,80.125,15.875,0.0
2024-07-10,80.375,15.875,0.0
2024-07-10,80.875,15.875,3.04
2024-07-10,73.625,16.125,26.39
2024-07-10,73.875,16.125,38.03
2024-07-10,74.125,16.125,27.35
2024-07-10,74.375,16.125,26.14
2024-07-10,74.625,16.125,23.49
2024-07-10,74.875,16.125,17.9
2024-07-10,75.125,16.125,10.88
2024-07-10,75.375,16.125,2.83
2024-07-10,75.625,16.125,3.21
2024-07-10,75.875,16.125,3.99
2024-07-10,76.125,16.125,0.9
2024-07-10,76.375,16.125,0.0
2024-07-10,76.625,16.125,0.0
2024-07-10,76.875,16.125,0.0
2024-07-10,77.125,16.125,0.79
2024-07-10,77.375,16.125,2.67
2024-07-10,77.625,16.125,5.38
2024-07-10,77.875,16.125,8.59
2024-07-10,78.125,16.125,15.64
2024-07-10,78.375,16.125,21.74
2024-07-10,78.625,16.125,4.67
2024-07-10,78.875,16.125,0.36
2024-07-10,79.125,16.125,0.24
2024-07-10,79.375,16.125,1.62
2024-07-10,79.625,16.125,14.63
2024-07-10,79.875,16.125,2.51
2024-07-10,80.125,16.125,0.0
2024-07-10,80.375,16.125,0.0
2024-07-10,80.625,16.125,3.42
2024-07-10,80.875,16.125,2.08
2024-07-10,81.125,16.125,10.01
2024-07-10,73.375,16.375,35.39
2024-07-10,73.625,16.375,58.32
2024-07-10,73.875,16.375,61.67
2024-07-10,74.125,16.375,29.23
2024-07-10,74.375,16.375,12.24
2024-07-10,74.625,16.375,26.63
2024-07-10,74.875,16.375,11.62
2024-07-10,75.125,16.375,19.66
2024-07-10,75.375,16.375,13.83
2024-07-10,75.625,16.375,2.7
2024-07-10,75.875,16.375,1.61
2024-07-10,76.125,16.375,0.74
2024-07-10,76.375,16.375,0.0
2024-07-10,76.625,16.375,4.84
2024-07-10,76.875,16.375,0.0
2024-07-10,77.125,16.375,0.0
2024-07-10,77.375,16.375,0.0
2024-07-10,77.625,16.375,0.48
2024-07-10,77.875,16.375,1.14
2024-07-10,78.125,16.375,13.88
2024-07-10,78.375,16.375,20.33
2024-07-10,78.625,16.375,4.87
2024-07-10,78.875,16.375,1.28
2024-07-10,79.125,16.375,0.3
2024-07-10,79.375,16.375,0.0
2024-07-10,79.625,16.375,0.0
2024-07-10,79.875,16.375,0.51
2024-07-10,80.125,16.375,0.0
