date,longitude,latitude,rainfall_mm
2024-06-30,78.875,9.875,0.0
2024-06-30,76.125,10.125,49.32
2024-06-30,76.375,10.125,63.2
2024-06-30,76.625,10.125,74.35
2024-06-30,76.875,10.125,78.93
2024-06-30,77.125,10.125,51.25
2024-06-30,77.375,10.125,7.4
2024-06-30,77.625,10.125,38.97
2024-06-30,77.875,10.125,1.9
2024-06-30,78.125,10.125,23.04
2024-06-30,78.375,10.125,6.27
2024-06-30,78.625,10.125,0.0
2024-06-30,78.875,10.125,0.0
2024-06-30,79.125,10.125,0.0
2024-06-30,76.125,10.375,41.46
2024-06-30,76.375,10.375,27.54
2024-06-30,76.625,10.375,67.89
2024-06-30,76.875,10.375,93.76
2024-06-30,77.125,10.375,82.36
2024-06-30,77.375,10.375,8.31
2024-06-30,77.625,10.375,14.33
2024-06-30,77.875,10.375,6.02
2024-06-30,78.125,10.375,25.83
2024-06-30,78.375,10.375,13.54
2024-06-30,78.625,10.375,13.72
2024-06-30,78.875,10.375,9.27
2024-06-30,79.125,10.375,0.0
2024-06-30,79.375,10.375,0.0
2024-06-30,76.125,10.625,52.07
2024-06-30,76.375,10.625,41.25
2024-06-30,76.625,10.625,14.93
2024-06-30,76.875,10.625,49.05
2024-06-30,77.125,10.625,18.42
2024-06-30,77.375,10.625,0.33
2024-06-30,77.625,10.625,16.99
2024-06-30,77.875,10.625,47.39
2024-06-30,78.125,10.625,19.32
2024-06-30,78.375,10.625,25.82
2024-06-30,78.625,10.625,5.46
2024-06-30,78.875,10.625,54.6
2024-06-30,79.125,10.625,1.9
2024-06-30,79.375,10.625,0.0
2024-06-30,79.625,10.625,0.23
2024-06-30,79.875,10.625,0.9
2024-06-30,75.875,10.875,12.13
2024-06-30,76.125,10.875,34.91
2024-06-30,76.375,10.875,45.01
2024-06-30,76.625,10.875,12.76
2024-06-30,76.875,10.875,3.56
2024-06-30,77.125,10.875,0.0
2024-06-30,77.375,10.875,0.0
2024-06-30,77.625,10.875,0.59
2024-06-30,77.875,10.875,0.38
2024-06-30,78.125,10.875,10.09
2024-06-30,78.375,10.875,5.91
2024-06-30,78.625,10.875,0.47
2024-06-30,78.875,10.875,9.14
2024-06-30,79.125,10.875,10.52
2024-06-30,79.375,10.875,2.99
2024-06-30,79.625,10.875,12.72
2024-06-30,79.875,10.875,1.51
2024-06-30,75.875,11.125,51.17
2024-06-30,76.125,11.125,12.91
2024-06-30,76.375,11.125,21.18
2024-06-30,76.625,11.125,15.11
2024-06-30,76.875,11.125,0.61
2024-06-30,77.125,11.125,0.35
2024-06-30,77.375,11.125,0.52
2024-06-30,77.625,11.125,0.3
2024-06-30,77.875,11.125,4.45
2024-06-30,78.125,11.125,1.38
2024-06-30,78.375,11.125,6.22
2024-06-30,78.625,11.125,9.54
2024-06-30,78.875,11.125,7.81
2024-06-30,79.125,11.125,10.95
2024-06-30,79.375,11.125,0.0
2024-06-30,79.625,11.125,2.75
2024-06-30,79.875,11.125,0.0
2024-06-30,75.875,11.375,37.25
2024-06-30,76.125,11.375,23.3
2024-06-30,76.375,11.375,31.52
2024-06-30,76.625,11.375,13.26
2024-06-30,76.875,11.375,0.82
2024-06-30,77.125,11.375,157.32
2024-06-30,77.375,11.375,1.14
2024-06-30,77.625,11.375,0.0
2024-06-30,77.875,11.375,0.0
2024-06-30,78.125,11.375,0.0
2024-06-30,78.375,11.375,0.0
2024-06-30,78.625,11.375,1.03
2024-06-30,78.875,11.375,2.29
2024-06-30,79.125,11.375,25.0
2024-06-30,79.375,11.375,24.21
2024-06-30,79.625,11.375,6.67
2024-06-30,79.875,11.375,5.65
2024-06-30,75.625,11.625,79.22
2024-06-30,75.875,11.625,41.45
2024-06-30,76.125,11.625,29.66
2024-06-30,76.375,11.625,55.2
2024-06-30,76.625,11.625,19.26
2024-06-30,76.875,11.625,3.43
2024-06-30,77.125,11.625,16.5
2024-06-30,77.375,11.625,0.0
2024-06-30,77.625,11.625,0.0
2024-06-30,77.875,11.625,0.0
2024-06-30,78.125,11.625,0.0
2024-06-30,78.375,11.625,0.57
2024-06-30,78.625,11.625,4.74
2024-06-30,78.875,11.625,0.53
2024-06-30,79.125,11.625,5.21
2024-06-30,79.375,11.625,11.91
2024-06-30,79.625,11.625,13.37
2024-06-30,79.875,11.625,14.47
2024-06-30,75.375,11.875,44.64
2024-06-30,75.625,11.875,77.65
2024-06-30,75.875,11.875,21.11
2024-06-30,76.125,11.875,26.36
2024-06-30,76.375,11.875,24.64
2024-06-30,76.625,11.875,17.34
2024-06-30,76.875,11.875,2.37
2024-06-30,77.125,11.875,0.75
2024-06-30,77.375,11.875,0.0
2024-06-30,77.625,11.875,0.0
2024-06-30,77.875,11.875,0.56
2024-06-30,78.125,11.875,9.74
2024-06-30,78.375,11.875,2.54
2024-06-30,78.625,11.875,3.63
2024-06-30,78.875,11.875,0.16
2024-06-30,79.125,11.875,0.33
2024-06-30,79.375,11.875,0.33
2024-06-30,79.625,11.875,0.47
2024-06-30,79.875,11.875,9.01
2024-06-30,75.125,12.125,63.74
2024-06-30,75.375,12.125,87.01
2024-06-30,75.625,12.125,81.6
2024-06-30,75.875,12.125,37.97
2024-06-30,76.125,12.125,19.31
2024-06-30,76.375,12.125,0.0
2024-06-30,76.625,12.125,2.91
2024-06-30,76.875,12.125,5.25
2024-06-30,77.125,12.125,1.76
2024-06-30,77.375,12.125,1.55
2024-06-30,77.625,12.125,2.07
2024-06-30,77.875,12.125,4.63
2024-06-30,78.125,12.125,1.78
2024-06-30,78.375,12.125,23.75
2024-06-30,78.625,12.125,14.5
2024-06-30,78.875,12.125,5.29
2024-06-30,79.125,12.125,0.16
2024-06-30,79.375,12.125,0.0
2024-06-30,79.625,12.125,3.21
2024-06-30,79.875,12.125,3.58
2024-06-30,75.125,12.375,65.31
2024-06-30,75.375,12.375,75.48
2024-06-30,75.625,12.375,61.77
2024-06-30,75.875,12.375,16.59
2024-06-30,76.125,12.375,12.58
2024-06-30,76.375,12.375,6.33
2024-06-30,76.625,12.375,5.23
2024-06-30,76.875,12.375,4.13
2024-06-30,77.125,12.375,2.81
2024-06-30,77.375,12.375,1.33
2024-06-30,77.625,12.375,3.08
2024-06-30,77.875,12.375,2.91
2024-06-30,78.125,12.375,0.0
2024-06-30,78.375,12.375,6.21
2024-06-30,78.625,12.375,0.56
2024-06-30,78.875,12.375,0.0
2024-06-30,79.125,12.375,0.0
2024-06-30,79.375,12.375,0.0
2024-06-30,79.625,12.375,0.16
2024-06-30,79.875,12.375,0.32
2024-06-30,75.125,12.625,50.94
2024-06-30,75.375,12.625,60.56
2024-06-30,75.625,12.625,49.94
2024-06-30,75.875,12.625,8.53
2024-06-30,76.125,12.625,5.18
2024-06-30,76.375,12.625,5.08
2024-06-30,76.625,12.625,2.85
2024-06-30,76.875,12.625,7.66
2024-06-30,77.125,12.625,3.99
2024-06-30,77.375,12.625,0.12
2024-06-30,77.625,12.625,0.64
2024-06-30,77.875,12.625,0.0
2024-06-30,78.125,12.625,0.0
2024-06-30,78.375,12.625,7.39
2024-06-30,78.625,12.625,16.62
2024-06-30,78.875,12.625,5.23
2024-06-30,79.125,12.625,0.0
2024-06-30,79.375,12.625,0.0
2024-06-30,79.625,12.625,0.81
2024-06-30,79.875,12.625,3.94
2024-06-30,80.125,12.625,5.05
2024-06-30,74.875,12.875,63.64
2024-06-30,75.125,12.875,35.32
2024-06-30,75.375,12.875,31.24
2024-06-30,75.625,12.875,16.73
